"Sigla  da Empresa";"Número do Voo";"D I";"Tipo de Linha";"Aeroporto Origem";"Aeroporto Destino";"Partida Prevista";"Partida Real";"Chegada Prevista";"Chegada Real";"Situação";"Justificativa"
"VSP";" 4352";"0";"N";"SBCG";"SBCR";"20/08/2004 14:30";"20/08/2004 17:25";"20/08/2004 15:15";"20/08/2004 18:18";"Realizado";"TC"
"VSP";" 4352";"0";"N";"SBCG";"SBCR";"08/08/2004 14:30";"08/08/2004 14:30";"08/08/2004 15:15";"08/08/2004 15:15";"Realizado";"  "
"VSP";" 4352";"0";"N";"SBCG";"SBCR";"02/08/2004 14:30";"02/08/2004 14:30";"02/08/2004 15:15";"02/08/2004 15:15";"Realizado";"  "
"GLO";" 1785";"0";"N";"SBMO";"SBSV";"18/08/2004 14:30";"18/08/2004 14:56";"18/08/2004 15:35";"18/08/2004 15:54";"Realizado";"RM"
"VRG";" 2396";"0";"N";"SBAR";"SBMO";"07/08/2004 14:30";"07/08/2004 14:30";"07/08/2004 15:10";"07/08/2004 15:10";"Realizado";"  "
"TAM";" 3451";"0";"R";"SBSV";"SBPS";"27/08/2004 14:30";"27/08/2004 14:30";"27/08/2004 15:20";"27/08/2004 15:20";"Realizado";"  "
"TAM";" 3463";"0";"N";"SBGO";"SBSP";"30/08/2004 14:30";"30/08/2004 14:30";"30/08/2004 16:03";"30/08/2004 16:03";"Realizado";"  "
"VRG";" 2380";"0";"R";"SBRF";"SBFN";"06/08/2004 14:30";"06/08/2004 14:50";"06/08/2004 15:30";"06/08/2004 16:15";"Realizado";"AR"
"GLO";" 1791";"0";"E";"SBSP";"SBCT";"09/08/2004 14:30";"09/08/2004 14:30";"09/08/2004 15:20";"09/08/2004 15:20";"Realizado";"  "
"TAM";" 3463";"0";"N";"SBGO";"SBSP";"05/08/2004 14:30";"05/08/2004 14:30";"05/08/2004 16:03";"05/08/2004 16:03";"Realizado";"  "
"TAM";" 3451";"0";"R";"SBSV";"SBPS";"16/08/2004 14:30";"16/08/2004 14:30";"16/08/2004 15:20";"16/08/2004 15:20";"Realizado";"  "
"GLO";" 1785";"0";"N";"SBMO";"SBSV";"19/08/2004 14:30";"19/08/2004 14:30";"19/08/2004 15:35";"19/08/2004 15:35";"Realizado";"  "
"VRG";" 2709";"0";"N";"SBCT";"SBSP";"09/08/2004 14:30";"  ";"09/08/2004 15:21";"  ";"Cancelado";"XN"
"GLO";" 1785";"0";"N";"SBMO";"SBSV";"01/08/2004 14:30";"01/08/2004 14:30";"01/08/2004 15:35";"01/08/2004 15:35";"Realizado";"  "
"VRG";" 2396";"0";"N";"SBAR";"SBMO";"08/08/2004 14:30";"08/08/2004 14:51";"08/08/2004 15:10";"08/08/2004 15:32";"Realizado";"RI"
"VRG";" 2380";"0";"R";"SBRF";"SBFN";"18/08/2004 14:30";"18/08/2004 14:40";"18/08/2004 15:30";"18/08/2004 16:01";"Realizado";"AJ"
"VRG";" 2396";"0";"N";"SBAR";"SBMO";"13/08/2004 14:30";"13/08/2004 14:18";"13/08/2004 15:10";"13/08/2004 14:58";"Realizado";"HD"
"VSP";" 4352";"0";"N";"SBCG";"SBCR";"10/08/2004 14:30";"10/08/2004 14:30";"10/08/2004 15:15";"10/08/2004 15:15";"Realizado";"  "
"VSP";" 4352";"0";"N";"SBCG";"SBCR";"27/08/2004 14:30";"27/08/2004 15:04";"27/08/2004 15:15";"27/08/2004 15:53";"Realizado";"WT"
"PLY";" 4912";"0";"R";"SBBE";"SBSN";"19/08/2004 14:30";"19/08/2004 14:30";"19/08/2004 16:15";"19/08/2004 16:15";"Realizado";"  "
"VRG";" 2709";"0";"N";"SBCT";"SBSP";"03/08/2004 14:30";"  ";"03/08/2004 15:21";"  ";"Cancelado";"XN"
"ARG";" 1273";"0";"I";"SBFL";"SAEZ";"07/08/2004 14:30";"07/08/2004 14:30";"07/08/2004 16:50";"07/08/2004 16:50";"Realizado";"  "
"VRG";" 2380";"0";"R";"SBRF";"SBFN";"30/08/2004 14:30";"30/08/2004 14:30";"30/08/2004 15:30";"30/08/2004 15:50";"Realizado";"AJ"
"TAM";" 3451";"0";"R";"SBSV";"SBPS";"20/08/2004 14:30";"20/08/2004 14:30";"20/08/2004 15:20";"20/08/2004 15:20";"Realizado";"  "
"VSP";" 4352";"0";"N";"SBCG";"SBCR";"31/08/2004 14:30";"31/08/2004 15:15";"31/08/2004 15:15";"31/08/2004 16:11";"Realizado";"WO"
"VRG";" 2379";"0";"N";"SBFZ";"SBGL";"28/08/2004 14:30";"28/08/2004 14:50";"28/08/2004 17:50";"28/08/2004 18:00";"Realizado";"RI"
"TAM";" 3207";"0";"E";"SBBH";"SBSP";"23/08/2004 14:30";"23/08/2004 14:30";"23/08/2004 15:30";"23/08/2004 15:30";"Realizado";"  "
"TAM";" 3463";"0";"N";"SBGO";"SBSP";"10/08/2004 14:30";"10/08/2004 14:30";"10/08/2004 16:03";"10/08/2004 16:03";"Realizado";"  "
"TAM";" 3463";"0";"N";"SBGO";"SBSP";"19/08/2004 14:30";"19/08/2004 14:30";"19/08/2004 16:03";"19/08/2004 16:03";"Realizado";"  "
"TAM";" 3207";"0";"E";"SBBH";"SBSP";"13/08/2004 14:30";"13/08/2004 14:30";"13/08/2004 15:30";"13/08/2004 15:30";"Realizado";"  "
"VSP";" 4352";"0";"N";"SBCG";"SBCR";"03/08/2004 14:30";"03/08/2004 14:30";"03/08/2004 15:15";"03/08/2004 15:15";"Realizado";"  "
"GLO";" 1785";"0";"N";"SBMO";"SBSV";"24/08/2004 14:30";"24/08/2004 14:30";"24/08/2004 15:35";"24/08/2004 15:35";"Realizado";"  "
"VRG";" 2396";"0";"N";"SBAR";"SBMO";"23/08/2004 14:30";"23/08/2004 14:11";"23/08/2004 15:10";"23/08/2004 14:55";"Realizado";"HD"
"TAM";" 3372";"0";"E";"SBRJ";"SBBH";"23/08/2004 14:30";"23/08/2004 14:30";"23/08/2004 15:20";"23/08/2004 15:20";"Realizado";"  "
"VRG";" 2380";"0";"R";"SBRF";"SBFN";"08/08/2004 14:30";"08/08/2004 14:30";"08/08/2004 15:30";"08/08/2004 15:30";"Realizado";"  "
"TAM";" 3463";"0";"N";"SBGO";"SBSP";"28/08/2004 14:30";"28/08/2004 14:30";"28/08/2004 16:03";"28/08/2004 16:03";"Realizado";"  "
"PLY";" 4912";"0";"R";"SBBE";"SBSN";"24/08/2004 14:30";"24/08/2004 14:30";"24/08/2004 16:15";"24/08/2004 16:15";"Realizado";"  "
"VRG";" 2379";"0";"N";"SBFZ";"SBGL";"01/08/2004 14:30";"01/08/2004 15:15";"01/08/2004 17:50";"01/08/2004 18:30";"Realizado";"HD"
"VRG";" 2379";"0";"N";"SBFZ";"SBGL";"20/08/2004 14:30";"20/08/2004 14:30";"20/08/2004 17:50";"20/08/2004 17:50";"Realizado";"  "
"GLO";" 1791";"0";"E";"SBSP";"SBCT";"18/08/2004 14:30";"18/08/2004 14:30";"18/08/2004 15:20";"18/08/2004 15:20";"Realizado";"  "
"TAM";" 3207";"0";"E";"SBBH";"SBSP";"12/08/2004 14:30";"12/08/2004 14:30";"12/08/2004 15:30";"12/08/2004 15:30";"Realizado";"  "
"PLY";" 4912";"0";"R";"SBBE";"SBSN";"26/08/2004 14:30";"26/08/2004 14:30";"26/08/2004 16:15";"26/08/2004 16:15";"Realizado";"  "
"VRG";" 2379";"0";"N";"SBFZ";"SBGL";"15/08/2004 14:30";"15/08/2004 14:55";"15/08/2004 17:50";"15/08/2004 18:27";"Realizado";"RI"
"VRG";" 2379";"0";"N";"SBFZ";"SBGL";"12/08/2004 14:30";"12/08/2004 14:30";"12/08/2004 17:50";"12/08/2004 17:50";"Realizado";"  "
"VRG";" 2380";"0";"R";"SBRF";"SBFN";"05/08/2004 14:30";"05/08/2004 15:05";"05/08/2004 15:30";"05/08/2004 16:23";"Realizado";"RI"
"VRG";" 2396";"0";"N";"SBAR";"SBMO";"02/08/2004 14:30";"02/08/2004 14:15";"02/08/2004 15:10";"02/08/2004 14:57";"Realizado";"HD"
"TAM";" 3207";"0";"E";"SBBH";"SBSP";"17/08/2004 14:30";"17/08/2004 14:30";"17/08/2004 15:30";"17/08/2004 15:30";"Realizado";"  "
"TAM";" 3451";"0";"R";"SBSV";"SBPS";"15/08/2004 14:30";"15/08/2004 14:30";"15/08/2004 15:20";"15/08/2004 15:20";"Realizado";"  "
"TAM";" 3207";"0";"E";"SBBH";"SBSP";"31/08/2004 14:30";"31/08/2004 14:30";"31/08/2004 15:30";"31/08/2004 15:30";"Realizado";"  "
"GLO";" 1785";"0";"N";"SBMO";"SBSV";"04/08/2004 14:30";"04/08/2004 14:30";"04/08/2004 15:35";"04/08/2004 15:35";"Realizado";"  "
"VSP";" 4352";"0";"N";"SBCG";"SBCR";"30/08/2004 14:30";"30/08/2004 14:30";"30/08/2004 15:15";"30/08/2004 15:15";"Realizado";"  "
"TAM";" 3463";"0";"N";"SBGO";"SBSP";"21/08/2004 14:30";"21/08/2004 14:30";"21/08/2004 16:03";"21/08/2004 16:03";"Realizado";"  "
"VRG";" 2396";"0";"N";"SBAR";"SBMO";"11/08/2004 14:30";"11/08/2004 14:30";"11/08/2004 15:10";"11/08/2004 15:10";"Realizado";"  "
"TAM";" 3207";"0";"E";"SBBH";"SBSP";"25/08/2004 14:30";"25/08/2004 14:30";"25/08/2004 15:30";"25/08/2004 15:30";"Realizado";"  "
"PLY";" 4912";"0";"R";"SBBE";"SBSN";"31/08/2004 14:30";"31/08/2004 14:30";"31/08/2004 16:15";"31/08/2004 16:15";"Realizado";"  "
"VRG";" 2709";"0";"N";"SBCT";"SBSP";"11/08/2004 14:30";"  ";"11/08/2004 15:21";"  ";"Cancelado";"XN"
"VRG";" 2379";"0";"N";"SBFZ";"SBGL";"19/08/2004 14:30";"19/08/2004 15:45";"19/08/2004 17:50";"19/08/2004 19:00";"Realizado";"RM"
"GLO";" 1785";"0";"N";"SBMO";"SBSV";"25/08/2004 14:30";"25/08/2004 14:30";"25/08/2004 15:35";"25/08/2004 15:35";"Realizado";"  "
"VRG";" 2379";"0";"N";"SBFZ";"SBGL";"04/08/2004 14:30";"04/08/2004 14:30";"04/08/2004 17:50";"04/08/2004 17:50";"Realizado";"  "
"VSP";" 4352";"0";"N";"SBCG";"SBCR";"28/08/2004 14:30";"28/08/2004 14:30";"28/08/2004 15:15";"28/08/2004 15:15";"Realizado";"  "
"GLO";" 1785";"0";"N";"SBMO";"SBSV";"17/08/2004 14:30";"17/08/2004 14:30";"17/08/2004 15:35";"17/08/2004 15:35";"Realizado";"  "
"VRG";" 2379";"0";"N";"SBFZ";"SBGL";"30/08/2004 14:30";"30/08/2004 16:45";"30/08/2004 17:50";"30/08/2004 19:51";"Realizado";"AR"
"VRG";" 2379";"0";"N";"SBFZ";"SBGL";"18/08/2004 14:30";"18/08/2004 16:10";"18/08/2004 17:50";"18/08/2004 19:21";"Realizado";"RM"
"VSP";" 4352";"0";"N";"SBCG";"SBCR";"21/08/2004 14:30";"21/08/2004 15:00";"21/08/2004 15:15";"21/08/2004 16:00";"Realizado";"RA"
"GLO";" 1791";"0";"E";"SBSP";"SBCT";"10/08/2004 14:30";"10/08/2004 14:30";"10/08/2004 15:20";"10/08/2004 15:20";"Realizado";"  "
"VRG";" 2379";"0";"N";"SBFZ";"SBGL";"24/08/2004 14:30";"24/08/2004 14:30";"24/08/2004 17:50";"24/08/2004 17:50";"Realizado";"  "
"VRG";" 2396";"0";"N";"SBAR";"SBMO";"22/08/2004 14:30";"22/08/2004 14:30";"22/08/2004 15:10";"22/08/2004 15:10";"Realizado";"  "
"TAM";" 3451";"0";"R";"SBSV";"SBPS";"03/08/2004 14:30";"03/08/2004 14:30";"03/08/2004 15:20";"03/08/2004 15:20";"Realizado";"  "
"VRG";" 2379";"0";"N";"SBFZ";"SBGL";"10/08/2004 14:30";"10/08/2004 14:30";"10/08/2004 17:50";"10/08/2004 17:50";"Realizado";"  "
"TUS";" 8440";"0";"G";"SBKP";"SBEG";"27/08/2004 14:30";"  ";"27/08/2004 18:00";"  ";"Cancelado";"XN"
"GLO";" 1785";"0";"N";"SBMO";"SBSV";"20/08/2004 14:30";"20/08/2004 14:30";"20/08/2004 15:35";"20/08/2004 15:35";"Realizado";"  "
"TAM";" 3372";"0";"E";"SBRJ";"SBBH";"03/08/2004 14:30";"03/08/2004 14:30";"03/08/2004 15:20";"03/08/2004 15:20";"Realizado";"  "
"VRG";" 2380";"0";"R";"SBRF";"SBFN";"23/08/2004 14:30";"23/08/2004 15:16";"23/08/2004 15:30";"23/08/2004 16:21";"Realizado";"MX"
"VRG";" 2379";"0";"N";"SBFZ";"SBGL";"13/08/2004 14:30";"13/08/2004 15:00";"13/08/2004 17:50";"13/08/2004 18:01";"Realizado";"RM"
"VRG";" 2709";"0";"N";"SBCT";"SBSP";"02/08/2004 14:30";"  ";"02/08/2004 15:21";"  ";"Cancelado";"XN"
"VRG";" 2709";"0";"N";"SBCT";"SBSP";"16/08/2004 14:30";"  ";"16/08/2004 15:21";"  ";"Cancelado";"XN"
"VSP";" 4352";"0";"N";"SBCG";"SBCR";"24/08/2004 14:30";"24/08/2004 14:30";"24/08/2004 15:15";"24/08/2004 15:15";"Realizado";"  "
"VRG";" 2396";"0";"N";"SBAR";"SBMO";"05/08/2004 14:30";"05/08/2004 14:30";"05/08/2004 15:10";"05/08/2004 15:10";"Realizado";"  "
"TAM";" 3207";"0";"E";"SBBH";"SBSP";"06/08/2004 14:30";"06/08/2004 14:30";"06/08/2004 15:30";"06/08/2004 15:30";"Realizado";"  "
"TAM";" 3207";"0";"E";"SBBH";"SBSP";"05/08/2004 14:30";"05/08/2004 14:53";"05/08/2004 15:30";"05/08/2004 16:09";"Realizado";"RA"
"VRG";" 2396";"0";"N";"SBAR";"SBMO";"26/08/2004 14:30";"26/08/2004 14:30";"26/08/2004 15:10";"26/08/2004 15:10";"Realizado";"  "
"GLO";" 1785";"0";"N";"SBMO";"SBSV";"12/08/2004 14:30";"12/08/2004 14:30";"12/08/2004 15:35";"12/08/2004 15:35";"Realizado";"  "
"TAM";" 3451";"0";"R";"SBSV";"SBPS";"30/08/2004 14:30";"30/08/2004 14:30";"30/08/2004 15:20";"30/08/2004 15:20";"Realizado";"  "
"VSP";" 4352";"0";"N";"SBCG";"SBCR";"19/08/2004 14:30";"19/08/2004 14:30";"19/08/2004 15:15";"19/08/2004 15:15";"Realizado";"  "
"TAM";" 3451";"0";"R";"SBSV";"SBPS";"10/08/2004 14:30";"10/08/2004 14:30";"10/08/2004 15:20";"10/08/2004 15:20";"Realizado";"  "
"TAM";" 3463";"0";"N";"SBGO";"SBSP";"23/08/2004 14:30";"23/08/2004 14:30";"23/08/2004 16:03";"23/08/2004 16:03";"Realizado";"  "
"GLO";" 1785";"0";"N";"SBMO";"SBSV";"02/08/2004 14:30";"02/08/2004 14:30";"02/08/2004 15:35";"02/08/2004 15:35";"Realizado";"  "
"TAM";" 3463";"0";"N";"SBGO";"SBSP";"20/08/2004 14:30";"20/08/2004 14:30";"20/08/2004 16:03";"20/08/2004 16:03";"Realizado";"  "
"GLO";" 1791";"0";"E";"SBSP";"SBCT";"31/08/2004 14:30";"31/08/2004 14:30";"31/08/2004 15:20";"31/08/2004 15:20";"Realizado";"  "
"TAM";" 3463";"0";"N";"SBGO";"SBSP";"31/08/2004 14:30";"31/08/2004 14:30";"31/08/2004 16:03";"31/08/2004 16:03";"Realizado";"  "
"VRG";" 2380";"0";"R";"SBRF";"SBFN";"31/08/2004 14:30";"31/08/2004 14:30";"31/08/2004 15:30";"31/08/2004 15:30";"Realizado";"  "
"GLO";" 1791";"0";"E";"SBSP";"SBCT";"20/08/2004 14:30";"20/08/2004 14:30";"20/08/2004 15:20";"20/08/2004 15:20";"Realizado";"  "
"VRG";" 2709";"0";"N";"SBCT";"SBSP";"31/08/2004 14:30";"  ";"31/08/2004 15:21";"  ";"Cancelado";"XN"
"VRG";" 2396";"0";"N";"SBAR";"SBMO";"10/08/2004 14:30";"10/08/2004 14:30";"10/08/2004 15:10";"10/08/2004 15:10";"Realizado";"  "
"TAM";" 3207";"0";"E";"SBBH";"SBSP";"11/08/2004 14:30";"11/08/2004 14:30";"11/08/2004 15:30";"11/08/2004 15:30";"Realizado";"  "
"TAM";" 3372";"0";"E";"SBRJ";"SBBH";"24/08/2004 14:30";"24/08/2004 14:55";"24/08/2004 15:20";"24/08/2004 15:42";"Realizado";"WO"
"GLO";" 1791";"0";"E";"SBSP";"SBCT";"11/08/2004 14:30";"11/08/2004 14:30";"11/08/2004 15:20";"11/08/2004 15:20";"Realizado";"  "
"VRG";" 2380";"0";"R";"SBRF";"SBFN";"02/08/2004 14:30";"02/08/2004 15:14";"02/08/2004 15:30";"02/08/2004 16:25";"Realizado";"AR"
"GLO";" 1791";"0";"E";"SBSP";"SBCT";"04/08/2004 14:30";"04/08/2004 14:30";"04/08/2004 15:20";"04/08/2004 15:20";"Realizado";"  "
"GLO";" 1791";"0";"E";"SBSP";"SBCT";"19/08/2004 14:30";"19/08/2004 15:15";"19/08/2004 15:20";"19/08/2004 16:02";"Realizado";"RM"
"TAM";" 3372";"0";"E";"SBRJ";"SBBH";"18/08/2004 14:30";"18/08/2004 14:30";"18/08/2004 15:20";"18/08/2004 15:20";"Realizado";"  "
"TAM";" 3451";"0";"R";"SBSV";"SBPS";"31/08/2004 14:30";"31/08/2004 14:30";"31/08/2004 15:20";"31/08/2004 15:20";"Realizado";"  "
"VRG";" 2396";"0";"N";"SBAR";"SBMO";"19/08/2004 14:30";"19/08/2004 14:30";"19/08/2004 15:10";"19/08/2004 15:10";"Realizado";"  "
"VRG";" 2709";"0";"N";"SBCT";"SBSP";"05/08/2004 14:30";"  ";"05/08/2004 15:21";"  ";"Cancelado";"XN"
"TAM";" 3372";"0";"E";"SBRJ";"SBBH";"19/08/2004 14:30";"19/08/2004 14:30";"19/08/2004 15:20";"19/08/2004 15:20";"Realizado";"  "
"TUS";" 8440";"0";"G";"SBKP";"SBEG";"06/08/2004 14:30";"  ";"06/08/2004 18:00";"  ";"Cancelado";"XN"
"VRG";" 2379";"0";"N";"SBFZ";"SBGL";"16/08/2004 14:30";"16/08/2004 15:25";"16/08/2004 17:50";"16/08/2004 18:55";"Realizado";"WT"
"TAM";" 3463";"0";"N";"SBGO";"SBSP";"04/08/2004 14:30";"04/08/2004 14:30";"04/08/2004 16:03";"04/08/2004 16:03";"Realizado";"  "
"GLO";" 1791";"0";"E";"SBSP";"SBCT";"02/08/2004 14:30";"02/08/2004 14:30";"02/08/2004 15:20";"02/08/2004 15:20";"Realizado";"  "
"VRG";" 2380";"0";"R";"SBRF";"SBFN";"20/08/2004 14:30";"20/08/2004 15:15";"20/08/2004 15:30";"20/08/2004 16:40";"Realizado";"RI"
"VRG";" 2380";"0";"R";"SBRF";"SBFN";"28/08/2004 14:30";"28/08/2004 15:02";"28/08/2004 15:30";"28/08/2004 16:13";"Realizado";"MX"
"TAM";" 3823";"0";"N";"SBBR";"SBGL";"30/08/2004 14:30";"30/08/2004 14:30";"30/08/2004 16:10";"30/08/2004 16:10";"Realizado";"  "
"TAM";" 3451";"0";"R";"SBSV";"SBPS";"19/08/2004 14:30";"19/08/2004 14:30";"19/08/2004 15:20";"19/08/2004 15:20";"Realizado";"  "
"VRG";" 8944";"0";"I";"SBGR";"SBEG";"14/08/2004 14:30";"14/08/2004 14:30";"14/08/2004 18:30";"14/08/2004 18:30";"Realizado";"  "
"VRG";" 2380";"0";"R";"SBRF";"SBFN";"01/08/2004 14:30";"01/08/2004 14:30";"01/08/2004 15:30";"01/08/2004 15:30";"Realizado";"  "
"TAM";" 3207";"0";"E";"SBBH";"SBSP";"30/08/2004 14:30";"30/08/2004 14:30";"30/08/2004 15:30";"30/08/2004 15:30";"Realizado";"  "
"GLO";" 1859";"0";"N";"SBSP";"SBCT";"01/08/2004 14:30";"01/08/2004 14:42";"01/08/2004 15:20";"01/08/2004 15:38";"Realizado";"RA"
"GLO";" 1785";"0";"N";"SBMO";"SBSV";"11/08/2004 14:30";"11/08/2004 14:30";"11/08/2004 15:35";"11/08/2004 15:35";"Realizado";"  "
"VRG";" 2379";"0";"N";"SBFZ";"SBGL";"08/08/2004 14:30";"08/08/2004 18:10";"08/08/2004 17:50";"08/08/2004 21:35";"Realizado";"RI"
"GLO";" 1859";"0";"N";"SBSP";"SBCT";"22/08/2004 14:30";"22/08/2004 15:33";"22/08/2004 15:20";"22/08/2004 16:33";"Realizado";"AR"
"VRG";" 2380";"0";"R";"SBRF";"SBFN";"09/08/2004 14:30";"09/08/2004 15:06";"09/08/2004 15:30";"09/08/2004 16:15";"Realizado";"AR"
"TAM";" 3372";"0";"E";"SBRJ";"SBBH";"25/08/2004 14:30";"25/08/2004 14:30";"25/08/2004 15:20";"25/08/2004 15:20";"Realizado";"  "
"TAM";" 3463";"0";"N";"SBGO";"SBSP";"24/08/2004 14:30";"24/08/2004 14:30";"24/08/2004 16:03";"24/08/2004 16:03";"Realizado";"  "
"GLO";" 1785";"0";"N";"SBMO";"SBSV";"22/08/2004 14:30";"22/08/2004 14:30";"22/08/2004 15:35";"22/08/2004 15:35";"Realizado";"  "
"GLO";" 1859";"0";"N";"SBSP";"SBCT";"15/08/2004 14:30";"15/08/2004 14:30";"15/08/2004 15:20";"15/08/2004 15:20";"Realizado";"  "
"TAM";" 3372";"0";"E";"SBRJ";"SBBH";"20/08/2004 14:30";"20/08/2004 14:30";"20/08/2004 15:20";"20/08/2004 15:20";"Realizado";"  "
"VRG";" 2380";"0";"R";"SBRF";"SBFN";"13/08/2004 14:30";"13/08/2004 14:30";"13/08/2004 15:30";"13/08/2004 15:30";"Realizado";"  "
"VSP";" 4352";"0";"N";"SBCG";"SBCR";"04/08/2004 14:30";"04/08/2004 14:30";"04/08/2004 15:15";"04/08/2004 15:15";"Realizado";"  "
"VRG";" 2709";"0";"N";"SBCT";"SBSP";"30/08/2004 14:30";"  ";"30/08/2004 15:21";"  ";"Cancelado";"XN"
"VRG";" 2709";"0";"N";"SBCT";"SBSP";"10/08/2004 14:30";"  ";"10/08/2004 15:21";"  ";"Cancelado";"XN"
"GLO";" 1785";"0";"N";"SBMO";"SBSV";"05/08/2004 14:30";"05/08/2004 14:30";"05/08/2004 15:35";"05/08/2004 15:35";"Realizado";"  "
"VRG";" 2396";"0";"N";"SBAR";"SBMO";"06/08/2004 14:30";"06/08/2004 14:15";"06/08/2004 15:10";"06/08/2004 14:56";"Realizado";"HD"
"TAM";" 3463";"0";"N";"SBGO";"SBSP";"25/08/2004 14:30";"25/08/2004 14:30";"25/08/2004 16:03";"25/08/2004 16:03";"Realizado";"  "
"VRG";" 2380";"0";"R";"SBRF";"SBFN";"21/08/2004 14:30";"  ";"21/08/2004 15:30";"  ";"Cancelado";"XN"
"VRG";" 2380";"0";"R";"SBRF";"SBFN";"27/08/2004 14:30";"27/08/2004 14:41";"27/08/2004 15:30";"27/08/2004 15:58";"Realizado";"AJ"
"TAM";" 3571";"0";"N";"SBRF";"SBMO";"30/08/2004 14:30";"30/08/2004 14:30";"30/08/2004 15:10";"30/08/2004 15:10";"Realizado";"  "
"TAM";" 3451";"0";"R";"SBSV";"SBPS";"18/08/2004 14:30";"18/08/2004 14:30";"18/08/2004 15:20";"18/08/2004 15:20";"Realizado";"  "
"TAM";" 3463";"0";"N";"SBGO";"SBSP";"06/08/2004 14:30";"06/08/2004 14:30";"06/08/2004 16:03";"06/08/2004 16:03";"Realizado";"  "
"TAM";" 3207";"0";"E";"SBBH";"SBSP";"24/08/2004 14:30";"24/08/2004 14:30";"24/08/2004 15:30";"24/08/2004 15:30";"Realizado";"  "
"VRG";" 2379";"0";"N";"SBFZ";"SBGL";"21/08/2004 14:30";"21/08/2004 14:30";"21/08/2004 17:50";"21/08/2004 17:50";"Realizado";"  "
"VSP";" 4352";"0";"N";"SBCG";"SBCR";"09/08/2004 14:30";"09/08/2004 14:48";"09/08/2004 15:15";"09/08/2004 15:43";"Realizado";"WT"
"GLO";" 1785";"0";"N";"SBMO";"SBSV";"08/08/2004 14:30";"08/08/2004 14:30";"08/08/2004 15:35";"08/08/2004 15:35";"Realizado";"  "
"TAM";" 3451";"0";"R";"SBSV";"SBPS";"11/08/2004 14:30";"11/08/2004 14:30";"11/08/2004 15:20";"11/08/2004 15:20";"Realizado";"  "
"VRG";" 2396";"0";"N";"SBAR";"SBMO";"17/08/2004 14:30";"17/08/2004 16:00";"17/08/2004 15:10";"17/08/2004 16:37";"Realizado";"RM"
"VRG";" 2379";"0";"N";"SBFZ";"SBGL";"17/08/2004 14:30";"17/08/2004 14:30";"17/08/2004 17:50";"17/08/2004 17:50";"Realizado";"  "
"TAM";" 3372";"0";"E";"SBRJ";"SBBH";"11/08/2004 14:30";"11/08/2004 14:30";"11/08/2004 15:20";"11/08/2004 15:20";"Realizado";"  "
"TAM";" 3451";"0";"R";"SBSV";"SBPS";"08/08/2004 14:30";"08/08/2004 14:30";"08/08/2004 15:20";"08/08/2004 15:20";"Realizado";"  "
"TAM";" 3451";"0";"R";"SBSV";"SBPS";"21/08/2004 14:30";"21/08/2004 14:30";"21/08/2004 15:20";"21/08/2004 15:20";"Realizado";"  "
"TAM";" 3451";"0";"R";"SBSV";"SBPS";"07/08/2004 14:30";"07/08/2004 14:30";"07/08/2004 15:20";"07/08/2004 15:20";"Realizado";"  "
"TAM";" 3451";"0";"R";"SBSV";"SBPS";"14/08/2004 14:30";"14/08/2004 14:30";"14/08/2004 15:20";"14/08/2004 15:20";"Realizado";"  "
"TAM";" 3463";"0";"N";"SBGO";"SBSP";"17/08/2004 14:30";"17/08/2004 14:30";"17/08/2004 16:03";"17/08/2004 16:03";"Realizado";"  "
"TAM";" 3451";"0";"R";"SBSV";"SBPS";"05/08/2004 14:30";"05/08/2004 14:30";"05/08/2004 15:20";"05/08/2004 15:20";"Realizado";"  "
"TAM";" 3823";"0";"N";"SBBR";"SBGL";"31/08/2004 14:30";"31/08/2004 14:30";"31/08/2004 16:10";"31/08/2004 16:10";"Realizado";"  "
"GLO";" 1785";"0";"N";"SBMO";"SBSV";"15/08/2004 14:30";"15/08/2004 14:30";"15/08/2004 15:35";"15/08/2004 15:35";"Realizado";"  "
"GLO";" 1791";"0";"E";"SBSP";"SBCT";"27/08/2004 14:30";"27/08/2004 14:30";"27/08/2004 15:20";"27/08/2004 15:20";"Realizado";"  "
"VRG";" 2709";"0";"N";"SBCT";"SBSP";"27/08/2004 14:30";"  ";"27/08/2004 15:21";"  ";"Cancelado";"XN"
"VSP";" 4352";"0";"N";"SBCG";"SBCR";"18/08/2004 14:30";"18/08/2004 13:38";"18/08/2004 15:15";"18/08/2004 15:58";"Realizado";"RA"
"TAM";" 3451";"0";"R";"SBSV";"SBPS";"24/08/2004 14:30";"24/08/2004 14:30";"24/08/2004 15:20";"24/08/2004 15:20";"Realizado";"  "
"VRG";" 2396";"0";"N";"SBAR";"SBMO";"16/08/2004 14:30";"16/08/2004 14:15";"16/08/2004 15:10";"16/08/2004 14:50";"Realizado";"HD"
"TAM";" 3463";"0";"N";"SBGO";"SBSP";"29/08/2004 14:30";"29/08/2004 14:30";"29/08/2004 16:03";"29/08/2004 16:03";"Realizado";"  "
"PLY";" 4912";"0";"R";"SBBE";"SBSN";"12/08/2004 14:30";"12/08/2004 14:30";"12/08/2004 16:15";"12/08/2004 16:15";"Realizado";"  "
"VSP";" 4352";"0";"N";"SBCG";"SBCR";"15/08/2004 14:30";"15/08/2004 14:30";"15/08/2004 15:15";"15/08/2004 15:15";"Realizado";"  "
